BLOCK,DISTRICT,State_Name,year,month,RF_average,GWL_average,fid,fclayey_sum,sandy_sum,clayskeletal_sum,floamy_sum,sand_pct,floamy_pct,f_clayey_pct,t2m_value,tp_value,swvl1_value,swvl2_value,sro_value,ssro_value,e_value,pev_value
Purqaji,Muzaffarnagar,UP,2025.0,1.0,0.0,-8.77,50,0,0,0,99429.0,0.0,0.0306340059675862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajpura,Meerut,UP,2021.0,1.0,0.0,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajpura,Meerut,UP,2023.0,2.0,0.0,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajpura,Meerut,UP,2023.0,3.0,1.0514156260560588,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,22.060312906901043,1.143640438715617,0.209071934223175,0.1809197134441799,6.220597141590487e-06,5.341433178626983e-06,-0.0013756944487492,-0.004455114611321
Rajpura,Meerut,UP,2023.0,4.0,0.1622235710577098,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,26.467947368501868,0.3358514229269148,0.1843109267312775,0.1938366860713599,1.612621105560726e-06,6.137529253350488e-06,-0.0015890760720654,-0.0067348723698102
Rajpura,Meerut,UP,2023.0,5.0,0.7926713961684397,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,28.771221539959217,1.4090878832265266,0.2162576342528721,0.2001045923562919,2.03594420970646e-05,4.8460697498682845e-06,-0.0019444076329727,-0.006870203140139
Rajpura,Meerut,UP,2023.0,6.0,2.095929525234052,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,31.114373856070657,1.7945372287582302,0.2244637001985274,0.1886290632703769,3.095158160403854e-05,3.7257913877139062e-06,-0.0014584550997183,-0.0064104036855622
Rajpura,Meerut,UP,2023.0,7.0,5.1258395244474,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,28.695177416531543,5.116994196813811,0.38344318461868,0.3750455598411319,0.0005212703077986,6.779238664415707e-05,-0.0023633720356174,-0.0034161946496123
Rajpura,Meerut,UP,2023.0,8.0,2.5806122410230317,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,29.107224259286557,1.8992957876913203,0.3445519121937782,0.3503593803201831,9.89702126183679e-05,2.587830632627909e-05,-0.0030172420794484,-0.0044498991959218
Rajpura,Meerut,UP,2023.0,9.0,2.5725431154493568,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,28.24857531853442,1.8366327422220003,0.3134163346680455,0.3226533855282286,0.0001219472487821,1.611049467169752e-05,-0.002745097668244,-0.004004564534861
Rajpura,Meerut,UP,2023.0,10.0,0.21205166953009782,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,24.733587569710597,0.0492646200336375,0.1755934518838078,0.2110978774304659,2.425956059087413e-07,1.347345064917267e-05,-0.0019615432421776,-0.0043360306248771
Rajpura,Meerut,UP,2023.0,11.0,0.010338541820833333,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,20.51833175563213,0.1048651783627534,0.1481676592766863,0.1675085392388157,4.07859084745163e-07,1.1683617223878503e-05,-0.0007601796873441,-0.0031135415145834
Rajpura,Meerut,UP,2023.0,12.0,0.0017484276251572325,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,15.513970025980248,0.0207628175879846,0.1545997478677042,0.1619048666654143,8.091639236108219e-08,1.0177606278438527e-05,-0.0004365576584545,-0.002509924790488
Rajpura,Meerut,UP,2024.0,1.0,0.006803685465509095,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,11.962857074857508,0.1459719331197018,0.1443627138557674,0.1585736969731888,7.433711074691877e-07,8.958169771216512e-06,-0.0003143897317437,-0.002090202442095
Rajpura,Meerut,UP,2024.0,2.0,0.30467980333325123,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,15.9398348634348,0.3951119058911905,0.2165865575742421,0.202251822918466,2.600584078011724e-06,7.836490426283569e-06,-0.001094946781475,-0.0035695493965169
Rajpura,Meerut,UP,2024.0,3.0,0.19965437866647465,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,21.43563742967521,1.3947363930678218,0.1932631131238157,0.204283998972215,3.4608036627826055e-05,1.2610769255340111e-05,-0.0020224873379236,-0.0078691638713269
Rajpura,Meerut,UP,2024.0,4.0,0.00038095239,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,28.29849204777172,0.0450790293491299,0.1397915244852222,0.1527536298493919,1.3725454831336886e-07,9.610173045807672e-06,-0.0008788116555221,-0.0120957631231197
Rajpura,Meerut,UP,2024.0,5.0,0.0,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,32.72707162533167,0.1115539678472018,0.1401873405624485,0.1504008976918346,3.751000574667623e-07,6.85880688778176e-06,-0.0007568340124738,-0.0129586167504671
Rajpura,Meerut,UP,2024.0,6.0,0.977986111821875,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,33.836458506074344,2.229040748518218,0.1761225476204974,0.1582323656142132,3.0143754716022468e-05,4.57111708949369e-06,-0.0011965279773451,-0.012650060839951
Rajpura,Meerut,UP,2024.0,7.0,1.6801075286748433,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,29.67132791003341,6.402377359522213,0.3539078719960818,0.3317660859545822,0.000414659598192,4.0078817615928e-05,-0.0035586044942058,-0.0054310107820392
Rajpura,Meerut,UP,2024.0,8.0,2.223921834397574,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,28.175360107421877,8.155377928415934,0.3873693513870239,0.3781094376246134,0.0008832798510168,2.6103449939303877e-05,-0.0032473828426251,-0.0048073453083634
Rajpura,Meerut,UP,2024.0,9.0,3.2334316175107736,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajpura,Meerut,UP,2024.0,10.0,0.02691676477725674,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajpura,Meerut,UP,2024.0,11.0,0.05198538364116931,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajpura,Meerut,UP,2024.0,12.0,0.6171875001265158,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,14.54538345336914,1.251249502102534,0.1787165999412536,0.1798766454060872,8.133643329225984e-06,1.513452752988087e-05,-0.0007657183693178,-0.0038767215640594
Rajpura,Meerut,UP,2025.0,1.0,2.9177965850550844,0.0,46,0,0,0,36695.0,0.0,0.0243399362047927,0.0,13.680517770059454,0.2926174665209632,0.2367799253583704,0.2312826724922132,1.988538116857859e-06,2.752155057848695e-05,-0.00121795441106,-0.003477947077708
Sardhana,Meerut,UP,2024.0,2.0,0.0,-8.611734513274335,49,0,0,0,54366.0,0.0,0.0295102457842541,0.0,15.9398348634348,0.3951119058911905,0.2165865575742421,0.202251822918466,2.600584078011724e-06,7.836490426283569e-06,-0.001094946781475,-0.0035695493965169
Sardhana,Meerut,UP,2024.0,3.0,0.0,-7.318346774193548,49,0,0,0,54366.0,0.0,0.0295102457842541,0.0,21.43563742967521,1.3947363930678218,0.1932631131238157,0.204283998972215,3.4608036627826055e-05,1.2610769255340111e-05,-0.0020224873379236,-0.0078691638713269
Sardhana,Meerut,UP,2024.0,4.0,0.0,-8.004825,49,0,0,0,54366.0,0.0,0.0295102457842541,0.0,28.29849204777172,0.0450790293491299,0.1397915244852222,0.1527536298493919,1.3725454831336886e-07,9.610173045807672e-06,-0.0008788116555221,-0.0120957631231197
Sardhana,Meerut,UP,2024.0,5.0,0.0,-8.21382258064516,49,0,0,0,54366.0,0.0,0.0295102457842541,0.0,32.72707162533167,0.1115539678472018,0.1401873405624485,0.1504008976918346,3.751000574667623e-07,6.85880688778176e-06,-0.0007568340124738,-0.0129586167504671
Sardhana,Meerut,UP,2024.0,6.0,0.0,-8.870875000000002,49,0,0,0,54366.0,0.0,0.0295102457842541,0.0,33.836458506074344,2.229040748518218,0.1761225476204974,0.1582323656142132,3.0143754716022468e-05,4.57111708949369e-06,-0.0011965279773451,-0.012650060839951
Sardhana,Meerut,UP,2024.0,7.0,0.0,-8.871774193548386,49,0,0,0,54366.0,0.0,0.0295102457842541,0.0,29.67132791003341,6.402377359522213,0.3539078719960818,0.3317660859545822,0.000414659598192,4.0078817615928e-05,-0.0035586044942058,-0.0054310107820392
Sardhana,Meerut,UP,2024.0,8.0,0.0,-8.870540322580647,49,0,0,0,54366.0,0.0,0.0295102457842541,0.0,28.175360107421877,8.155377928415934,0.3873693513870239,0.3781094376246134,0.0008832798510168,2.6103449939303877e-05,-0.0032473828426251,-0.0048073453083634
Sardhana,Meerut,UP,2024.0,9.0,0.0,-8.864325000000001,49,0,0,0,54366.0,0.0,0.0295102457842541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sardhana,Meerut,UP,2024.0,10.0,0.0,-8.762959677419355,49,0,0,0,54366.0,0.0,0.0295102457842541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sardhana,Meerut,UP,2024.0,11.0,0.0,-8.230550000000001,49,0,0,0,54366.0,0.0,0.0295102457842541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sardhana,Meerut,UP,2024.0,12.0,0.0,-7.7606048387096775,49,0,0,0,54366.0,0.0,0.0295102457842541,0.0,14.54538345336914,1.251249502102534,0.1787165999412536,0.1798766454060872,8.133643329225984e-06,1.513452752988087e-05,-0.0007657183693178,-0.0038767215640594
Sardhana,Meerut,UP,2025.0,1.0,0.0,-7.77725,49,0,0,0,54366.0,0.0,0.0295102457842541,0.0,13.680517770059454,0.2926174665209632,0.2367799253583704,0.2312826724922132,1.988538116857859e-06,2.752155057848695e-05,-0.00121795441106,-0.003477947077708
Shikarpur,Bulandshahar,UP,2024.0,2.0,0.0,-12.789775301011234,13,0,0,0,93994.0,0.0,0.0339739465710857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shikarpur,Bulandshahar,UP,2024.0,3.0,0.0,-12.779758044919355,13,0,0,0,93994.0,0.0,0.0339739465710857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shikarpur,Bulandshahar,UP,2024.0,4.0,0.0,-13.838583318166666,13,0,0,0,93994.0,0.0,0.0339739465710857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shikarpur,Bulandshahar,UP,2024.0,5.0,0.0,-13.512620956774194,13,0,0,0,93994.0,0.0,0.0339739465710857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shikarpur,Bulandshahar,UP,2024.0,6.0,0.0,-13.179099957250001,13,0,0,0,93994.0,0.0,0.0339739465710857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shikarpur,Bulandshahar,UP,2024.0,7.0,0.0,-13.189395128145161,13,0,0,0,93994.0,0.0,0.0339739465710857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shikarpur,Bulandshahar,UP,2024.0,8.0,0.0,-13.179991883548388,13,0,0,0,93994.0,0.0,0.0339739465710857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shikarpur,Bulandshahar,UP,2024.0,9.0,0.0,-13.18233329475,13,0,0,0,93994.0,0.0,0.0339739465710857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shikarpur,Bulandshahar,UP,2024.0,10.0,0.0,-13.278419387177419,13,0,0,0,93994.0,0.0,0.0339739465710857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shikarpur,Bulandshahar,UP,2024.0,11.0,0.0,-12.903183277166667,13,0,0,0,93994.0,0.0,0.0339739465710857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shikarpur,Bulandshahar,UP,2024.0,12.0,0.0,-12.681475816451613,13,0,0,0,93994.0,0.0,0.0339739465710857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shikarpur,Bulandshahar,UP,2025.0,1.0,0.0,-12.5952498925,13,0,0,0,93994.0,0.0,0.0339739465710857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siana,Bulandshahar,UP,2024.0,2.0,0.0,-11.355524068834224,6,0,0,0,66335.0,0.0,0.0381042972232074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siana,Bulandshahar,UP,2024.0,3.0,0.0,-11.387903212822582,6,0,0,0,66335.0,0.0,0.0381042972232074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siana,Bulandshahar,UP,2024.0,4.0,0.0,-11.401966639833335,6,0,0,0,66335.0,0.0,0.0381042972232074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siana,Bulandshahar,UP,2024.0,5.0,0.0,-11.374395132016128,6,0,0,0,66335.0,0.0,0.0381042972232074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siana,Bulandshahar,UP,2024.0,6.0,0.0,-11.829624978833333,6,0,0,0,66335.0,0.0,0.0381042972232074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siana,Bulandshahar,UP,2024.0,7.0,0.0,-12.169959694516129,6,0,0,0,66335.0,0.0,0.0381042972232074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siana,Bulandshahar,UP,2024.0,8.0,0.0,-12.17657256641129,6,0,0,0,66335.0,0.0,0.0381042972232074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siana,Bulandshahar,UP,2024.0,9.0,0.0,-11.976541702458332,6,0,0,0,66335.0,0.0,0.0381042972232074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siana,Bulandshahar,UP,2024.0,10.0,0.0,-11.77042745,6,0,0,0,66335.0,0.0,0.0381042972232074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siana,Bulandshahar,UP,2024.0,11.0,0.0,-11.6727458345,6,0,0,0,66335.0,0.0,0.0381042972232074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siana,Bulandshahar,UP,2024.0,12.0,0.0,-11.578395078064515,6,0,0,0,66335.0,0.0,0.0381042972232074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siana,Bulandshahar,UP,2025.0,1.0,0.0,-11.54449999625,6,0,0,0,66335.0,0.0,0.0381042972232074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sikandrabad,Bulandshahar,UP,2024.0,2.0,0.0,-6.5751348128988765,16,0,0,0,120392.0,0.0,0.0393200569469406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sikandrabad,Bulandshahar,UP,2024.0,3.0,0.0,-6.704354820564515,16,0,0,0,120392.0,0.0,0.0393200569469406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sikandrabad,Bulandshahar,UP,2024.0,4.0,0.0,-6.850691668175,16,0,0,0,120392.0,0.0,0.0393200569469406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sikandrabad,Bulandshahar,UP,2024.0,5.0,0.0,-6.92168548417742,16,0,0,0,120392.0,0.0,0.0393200569469406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sikandrabad,Bulandshahar,UP,2024.0,6.0,0.0,-7.404083347358333,16,0,0,0,120392.0,0.0,0.0393200569469406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sikandrabad,Bulandshahar,UP,2024.0,7.0,0.0,-7.66758059658871,16,0,0,0,120392.0,0.0,0.0393200569469406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sikandrabad,Bulandshahar,UP,2024.0,8.0,0.0,-7.485725798951613,16,0,0,0,120392.0,0.0,0.0393200569469406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sikandrabad,Bulandshahar,UP,2024.0,9.0,0.0,-6.978666667141667,16,0,0,0,120392.0,0.0,0.0393200569469406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sikandrabad,Bulandshahar,UP,2024.0,10.0,0.0,-6.448629025564516,16,0,0,0,120392.0,0.0,0.0393200569469406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sikandrabad,Bulandshahar,UP,2024.0,11.0,0.0,-6.376916690675,16,0,0,0,120392.0,0.0,0.0393200569469406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sikandrabad,Bulandshahar,UP,2024.0,12.0,0.0,-6.357499995419355,16,0,0,0,120392.0,0.0,0.0393200569469406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sikandrabad,Bulandshahar,UP,2025.0,1.0,0.0,-6.1825000045,16,0,0,0,120392.0,0.0,0.0393200569469406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unchagaon,Bulandshahar,UP,2024.0,2.0,0.0,-13.910978234623656,19,3098,8121,0,68447.0,0.0037418250539164,0.0315375815127962,0.0014274318454664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unchagaon,Bulandshahar,UP,2024.0,3.0,0.0,-13.835709417419356,19,3098,8121,0,68447.0,0.0037418250539164,0.0315375815127962,0.0014274318454664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unchagaon,Bulandshahar,UP,2024.0,4.0,0.0,-13.946999739999999,19,3098,8121,0,68447.0,0.0037418250539164,0.0315375815127962,0.0014274318454664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unchagaon,Bulandshahar,UP,2024.0,5.0,0.0,-13.892161030322582,19,3098,8121,0,68447.0,0.0037418250539164,0.0315375815127962,0.0014274318454664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unchagaon,Bulandshahar,UP,2024.0,6.0,0.0,-13.888666406666665,19,3098,8121,0,68447.0,0.0037418250539164,0.0315375815127962,0.0014274318454664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unchagaon,Bulandshahar,UP,2024.0,7.0,0.0,-13.988935223870968,19,3098,8121,0,68447.0,0.0037418250539164,0.0315375815127962,0.0014274318454664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unchagaon,Bulandshahar,UP,2024.0,8.0,0.0,-13.988935223870968,19,3098,8121,0,68447.0,0.0037418250539164,0.0315375815127962,0.0014274318454664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unchagaon,Bulandshahar,UP,2024.0,9.0,0.0,-12.463666406666666,19,3098,8121,0,68447.0,0.0037418250539164,0.0315375815127962,0.0014274318454664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unchagaon,Bulandshahar,UP,2024.0,10.0,0.0,-11.681193544274194,19,3098,8121,0,68447.0,0.0037418250539164,0.0315375815127962,0.0014274318454664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unchagaon,Bulandshahar,UP,2024.0,11.0,0.0,-10.823470628991597,19,3098,8121,0,68447.0,0.0037418250539164,0.0315375815127962,0.0014274318454664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unchagaon,Bulandshahar,UP,2024.0,12.0,0.0,-9.934177429629031,19,3098,8121,0,68447.0,0.0037418250539164,0.0315375815127962,0.0014274318454664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unchagaon,Bulandshahar,UP,2025.0,1.0,0.0,-8.814500093500001,19,3098,8121,0,68447.0,0.0037418250539164,0.0315375815127962,0.0014274318454664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
